"#12 V motor (1) Z axis On the table, run at 12 V, using tape",
Time - Voltage - Voltage,Amplitude - Voltage - Voltage
29.456667,1.406
29.457333,1.393
29.458,1.398
29.458667,1.395
29.459333,1.393
29.46,1.39
29.460667,1.4
29.461333,1.403
29.462,1.388
29.462667,1.393
29.463333,1.411
29.464,1.385
29.464667,1.39
29.465333,1.39
29.466,1.398
29.466667,1.398
29.467333,1.39
29.468,1.388
29.468667,1.398
29.469333,1.395
29.47,1.398
29.470667,1.393
29.471333,1.395
29.472,1.383
29.472667,1.408
29.473333,1.403
29.474,1.393
29.474667,1.398
29.475333,1.393
29.476,1.398
29.476667,1.395
29.477333,1.4
29.478,1.383
29.478667,1.393
29.479333,1.406
29.48,1.4
29.480667,1.385
29.481333,1.39
29.482,1.395
29.482667,1.403
29.483333,1.388
29.484,1.395
29.484667,1.398
29.485333,1.393
29.486,1.4
29.486667,1.393
29.487333,1.385
29.488,1.395
29.488667,1.395
29.489333,1.388
29.49,1.39
29.490667,1.393
29.491333,1.395
29.492,1.39
29.492667,1.398
29.493333,1.388
29.494,1.393
29.494667,1.395
29.495333,1.398
29.496,1.393
29.496667,1.388
29.497333,1.395
29.498,1.398
29.498667,1.393
29.499333,1.388
29.5,1.385
29.500667,1.395
29.501333,1.398
29.502,1.4
29.502667,1.388
29.503333,1.398
29.504,1.395
29.504667,1.385
29.505333,1.393
29.506,1.403
29.506667,1.39
29.507333,1.39
29.508,1.395
29.508667,1.406
29.509333,1.395
29.51,1.385
29.510667,1.403
29.511333,1.408
29.512,1.383
29.512667,1.385
29.513333,1.393
29.514,1.411
29.514667,1.388
29.515333,1.39
29.516,1.375
29.516667,1.39
29.517333,1.393
29.518,1.403
29.518667,1.395
29.519333,1.413
29.52,1.395
29.520667,1.395
29.521333,1.393
29.522,1.4
29.522667,1.4
29.523333,1.393
29.524,1.413
29.524667,1.395
29.525333,1.395
29.526,1.393
29.526667,1.398
29.527333,1.393
29.528,1.375
29.528667,1.385
29.529333,1.403
29.53,1.393
29.530667,1.398
29.531333,1.39
29.532,1.393
29.532667,1.39
29.533333,1.398
29.534,1.393
29.534667,1.385
29.535333,1.4
29.536,1.398
29.536667,1.393
29.537333,1.395
29.538,1.395
29.538667,1.383
29.539333,1.406
29.54,1.413
29.540667,1.393
29.541333,1.385
29.542,1.395
29.542667,1.411
29.543333,1.377
29.544,1.395
29.544667,1.4
29.545333,1.395
29.546,1.4
29.546667,1.406
29.547333,1.39
29.548,1.39
29.548667,1.408
29.549333,1.393
29.55,1.383
29.550667,1.406
29.551333,1.398
29.552,1.411
29.552667,1.403
29.553333,1.398
29.554,1.395
29.554667,1.375
29.555333,1.406
29.556,1.4
29.556667,1.38
29.557333,1.393
29.558,1.403
29.558667,1.398
29.559333,1.395
29.56,1.398
29.560667,1.395
29.561333,1.393
29.562,1.403
29.562667,1.38
29.563333,1.4
29.564,1.398
29.564667,1.4
29.565333,1.388
29.566,1.395
29.566667,1.395
29.567333,1.393
29.568,1.395
29.568667,1.406
29.569333,1.4
29.57,1.388
29.570667,1.393
29.571333,1.393
29.572,1.39
29.572667,1.388
29.573333,1.395
29.574,1.395
29.574667,1.39
29.575333,1.395
29.576,1.393
29.576667,1.393
29.577333,1.395
29.578,1.4
29.578667,1.383
29.579333,1.39
29.58,1.406
29.580667,1.393
29.581333,1.393
29.582,1.4
29.582667,1.398
29.583333,1.383
29.584,1.39
29.584667,1.4
29.585333,1.388
29.586,1.406
29.586667,1.395
29.587333,1.4
29.588,1.39
29.588667,1.398
29.589333,1.388
29.59,1.408
29.590667,1.4
29.591333,1.39
29.592,1.385
29.592667,1.398
29.593333,1.4
29.594,1.377
29.594667,1.393
29.595333,1.403
29.596,1.395
29.596667,1.395
29.597333,1.398
29.598,1.39
29.598667,1.398
29.599333,1.395
29.6,1.393
29.600667,1.39
29.601333,1.395
29.602,1.398
29.602667,1.39
29.603333,1.395
29.604,1.398
29.604667,1.393
29.605333,1.388
29.606,1.416
29.606667,1.393
29.607333,1.39
29.608,1.39
29.608667,1.403
29.609333,1.395
29.61,1.39
29.610667,1.395
29.611333,1.395
29.612,1.39
29.612667,1.398
29.613333,1.388
29.614,1.395
29.614667,1.413
29.615333,1.393
29.616,1.393
29.616667,1.395
29.617333,1.393
29.618,1.398
29.618667,1.383
29.619333,1.406
29.62,1.388
29.620667,1.388
29.621333,1.408
29.622,1.393
29.622667,1.388
29.623333,1.39
29.624,1.406
29.624667,1.393
29.625333,1.393
29.626,1.377
29.626667,1.388
29.627333,1.395
29.628,1.395
29.628667,1.393
29.629333,1.395
29.63,1.398
29.630667,1.395
29.631333,1.406
29.632,1.395
29.632667,1.398
29.633333,1.395
29.634,1.395
29.634667,1.393
29.635333,1.403
29.636,1.385
29.636667,1.388
29.637333,1.4
29.638,1.408
29.638667,1.388
29.639333,1.385
29.64,1.398
29.640667,1.403
29.641333,1.393
29.642,1.375
29.642667,1.393
29.643333,1.398
29.644,1.385
29.644667,1.398
29.645333,1.398
29.646,1.395
29.646667,1.393
29.647333,1.393
29.648,1.411
29.648667,1.398
29.649333,1.38
29.65,1.39
29.650667,1.398
29.651333,1.393
29.652,1.38
29.652667,1.385
29.653333,1.413
29.654,1.39
29.654667,1.39
29.655333,1.393
29.656,1.395
29.656667,1.403
29.657333,1.395
29.658,1.393
29.658667,1.39
29.659333,1.4
29.66,1.398
29.660667,1.39
29.661333,1.393
29.662,1.406
29.662667,1.395
29.663333,1.385
29.664,1.398
29.664667,1.398
29.665333,1.388
29.666,1.385
29.666667,1.4
29.667333,1.395
29.668,1.393
29.668667,1.39
29.669333,1.398
29.67,1.398
29.670667,1.395
29.671333,1.383
29.672,1.398
29.672667,1.4
29.673333,1.406
29.674,1.395
29.674667,1.395
29.675333,1.4
29.676,1.395
29.676667,1.388
29.677333,1.413
29.678,1.403
29.678667,1.385
29.679333,1.398
29.68,1.395
29.680667,1.398
29.681333,1.385
29.682,1.413
29.682667,1.398
29.683333,1.393
29.684,1.393
29.684667,1.398
29.685333,1.398
29.686,1.395
29.686667,1.38
29.687333,1.398
29.688,1.403
29.688667,1.395
29.689333,1.383
29.69,1.383
29.690667,1.398
29.691333,1.388
29.692,1.39
29.692667,1.398
29.693333,1.398
29.694,1.398
29.694667,1.39
29.695333,1.408
29.696,1.383
29.696667,1.395
29.697333,1.4
29.698,1.395
29.698667,1.4
29.699333,1.398
29.7,1.388
29.700667,1.406
29.701333,1.395
29.702,1.393
29.702667,1.388
29.703333,1.403
29.704,1.395
29.704667,1.393
29.705333,1.39
29.706,1.39
29.706667,1.395
29.707333,1.395
29.708,1.398
29.708667,1.383
29.709333,1.39
29.71,1.395
29.710667,1.395
29.711333,1.398
29.712,1.403
29.712667,1.393
29.713333,1.39
29.714,1.388
29.714667,1.403
29.715333,1.385
29.716,1.388
29.716667,1.408
29.717333,1.406
29.718,1.385
29.718667,1.395
29.719333,1.393
29.72,1.395
29.720667,1.406
29.721333,1.4
29.722,1.383
29.722667,1.398
29.723333,1.398
29.724,1.395
29.724667,1.383
29.725333,1.416
29.726,1.398
29.726667,1.393
29.727333,1.39
29.728,1.395
29.728667,1.377
29.729333,1.385
29.73,1.39
29.730667,1.4
29.731333,1.385
29.732,1.39
29.732667,1.385
29.733333,1.398
29.734,1.38
29.734667,1.385
29.735333,1.406
29.736,1.398
29.736667,1.375
29.737333,1.403
29.738,1.398
29.738667,1.395
29.739333,1.383
29.74,1.39
29.740667,1.406
29.741333,1.395
29.742,1.395
29.742667,1.398
29.743333,1.39
29.744,1.406
29.744667,1.39
29.745333,1.413
29.746,1.393
29.746667,1.39
29.747333,1.398
29.748,1.398
29.748667,1.388
29.749333,1.403
29.75,1.39
29.750667,1.395
29.751333,1.395
29.752,1.39
29.752667,1.395
29.753333,1.383
29.754,1.395
29.754667,1.398
29.755333,1.393
29.756,1.39
29.756667,1.395
29.757333,1.416
29.758,1.4
29.758667,1.388
29.759333,1.395
29.76,1.395
29.760667,1.39
29.761333,1.39
29.762,1.395
29.762667,1.398
29.763333,1.395
29.764,1.39
29.764667,1.395
29.765333,1.398
29.766,1.395
29.766667,1.393
29.767333,1.398
29.768,1.4
29.768667,1.383
29.769333,1.388
29.77,1.406
29.770667,1.403
29.771333,1.38
29.772,1.4
29.772667,1.411
29.773333,1.398
29.774,1.383
29.774667,1.398
29.775333,1.403
29.776,1.393
29.776667,1.395
29.777333,1.406
29.778,1.395
29.778667,1.383
29.779333,1.395
29.78,1.395
29.780667,1.388
29.781333,1.377
29.782,1.395
29.782667,1.393
29.783333,1.395
29.784,1.393
29.784667,1.398
29.785333,1.388
29.786,1.398
29.786667,1.4
29.787333,1.4
29.788,1.393
29.788667,1.395
29.789333,1.403
29.79,1.39
29.790667,1.395
29.791333,1.395
29.792,1.4
29.792667,1.39
29.793333,1.395
29.794,1.395
29.794667,1.39
29.795333,1.39
29.796,1.403
29.796667,1.393
29.797333,1.398
29.798,1.393
29.798667,1.406
29.799333,1.39
29.8,1.395
29.800667,1.393
29.801333,1.403
29.802,1.388
29.802667,1.395
29.803333,1.395
29.804,1.395
29.804667,1.411
29.805333,1.4
29.806,1.398
29.806667,1.388
29.807333,1.395
29.808,1.395
29.808667,1.39
29.809333,1.39
29.81,1.395
29.810667,1.395
29.811333,1.393
29.812,1.39
29.812667,1.398
29.813333,1.38
29.814,1.393
29.814667,1.406
29.815333,1.39
29.816,1.385
29.816667,1.398
29.817333,1.406
29.818,1.398
29.818667,1.383
29.819333,1.39
29.82,1.403
29.820667,1.375
29.821333,1.4
29.822,1.398
29.822667,1.395
29.823333,1.385
29.824,1.406
29.824667,1.4
29.825333,1.398
29.826,1.383
29.826667,1.403
29.827333,1.416
29.828,1.395
29.828667,1.39
29.829333,1.398
29.83,1.411
29.830667,1.393
29.831333,1.395
29.832,1.388
29.832667,1.393
29.833333,1.39
29.834,1.395
29.834667,1.39
29.835333,1.395
29.836,1.393
29.836667,1.4
29.837333,1.39
29.838,1.398
29.838667,1.39
29.839333,1.383
29.84,1.398
29.840667,1.393
29.841333,1.395
29.842,1.395
29.842667,1.398
29.843333,1.393
29.844,1.393
29.844667,1.383
29.845333,1.388
29.846,1.393
29.846667,1.406
29.847333,1.385
29.848,1.383
29.848667,1.395
29.849333,1.406
29.85,1.388
29.850667,1.393
29.851333,1.395
29.852,1.39
29.852667,1.398
29.853333,1.406
29.854,1.395
29.854667,1.393
29.855333,1.39
29.856,1.395
29.856667,1.398
29.857333,1.383
29.858,1.395
29.858667,1.4
29.859333,1.39
29.86,1.395
29.860667,1.393
29.861333,1.406
29.862,1.39
29.862667,1.395
29.863333,1.39
29.864,1.383
29.864667,1.395
29.865333,1.393
29.866,1.385
29.866667,1.393
29.867333,1.395
29.868,1.406
29.868667,1.38
29.869333,1.398
29.87,1.398
29.870667,1.39
29.871333,1.395
29.872,1.408
29.872667,1.388
29.873333,1.395
29.874,1.39
29.874667,1.39
29.875333,1.395
29.876,1.406
29.876667,1.385
29.877333,1.393
29.878,1.408
29.878667,1.39
29.879333,1.393
29.88,1.4
29.880667,1.408
29.881333,1.388
29.882,1.388
29.882667,1.4
29.883333,1.393
29.884,1.395
29.884667,1.39
29.885333,1.398
29.886,1.385
29.886667,1.395
29.887333,1.393
29.888,1.377
29.888667,1.395
29.889333,1.395
29.89,1.388
29.890667,1.398
29.891333,1.411
29.892,1.395
29.892667,1.385
29.893333,1.398
29.894,1.4
29.894667,1.383
29.895333,1.383
29.896,1.406
29.896667,1.4
29.897333,1.388
29.898,1.388
29.898667,1.4
29.899333,1.395
29.9,1.385
29.900667,1.398
29.901333,1.39
29.902,1.385
29.902667,1.388
29.903333,1.398
29.904,1.393
29.904667,1.385
29.905333,1.398
29.906,1.406
29.906667,1.395
29.907333,1.395
29.908,1.395
29.908667,1.393
29.909333,1.395
29.91,1.393
29.910667,1.403
29.911333,1.4
29.912,1.403
29.912667,1.403
29.913333,1.395
29.914,1.38
29.914667,1.413
29.915333,1.395
29.916,1.39
29.916667,1.39
29.917333,1.398
29.918,1.393
29.918667,1.39
29.919333,1.408
29.92,1.395
29.920667,1.388
29.921333,1.395
29.922,1.406
29.922667,1.406
29.923333,1.393
29.924,1.393
29.924667,1.395
29.925333,1.393
29.926,1.395
29.926667,1.395
29.927333,1.388
29.928,1.395
29.928667,1.395
29.929333,1.395
29.93,1.39
29.930667,1.39
29.931333,1.393
29.932,1.393
29.932667,1.395
29.933333,1.395
29.934,1.398
29.934667,1.395
29.935333,1.395
29.936,1.4
29.936667,1.393
29.937333,1.393
29.938,1.395
29.938667,1.398
29.939333,1.39
29.94,1.388
29.940667,1.398
29.941333,1.398
29.942,1.383
29.942667,1.385
29.943333,1.395
29.944,1.393
29.944667,1.395
29.945333,1.395
29.946,1.395
29.946667,1.385
29.947333,1.406
29.948,1.406
29.948667,1.398
29.949333,1.395
29.95,1.393
29.950667,1.403
29.951333,1.408
29.952,1.385
29.952667,1.395
29.953333,1.39
29.954,1.395
29.954667,1.398
29.955333,1.39
29.956,1.395
29.956667,1.385
29.957333,1.4
29.958,1.38
29.958667,1.395
29.959333,1.385
29.96,1.403
29.960667,1.393
29.961333,1.385
29.962,1.393
29.962667,1.406
29.963333,1.393
29.964,1.383
29.964667,1.395
29.965333,1.395
29.966,1.395
29.966667,1.39
29.967333,1.395
29.968,1.385
29.968667,1.393
29.969333,1.395
29.97,1.395
29.970667,1.395
29.971333,1.383
29.972,1.393
29.972667,1.406
29.973333,1.398
29.974,1.385
29.974667,1.385
29.975333,1.406
29.976,1.395
29.976667,1.39
29.977333,1.39
29.978,1.403
29.978667,1.385
29.979333,1.388
29.98,1.395
29.980667,1.4
29.981333,1.385
29.982,1.393
29.982667,1.416
29.983333,1.395
29.984,1.39
29.984667,1.393
29.985333,1.406
29.986,1.406
29.986667,1.395
29.987333,1.4
29.988,1.388
29.988667,1.398
29.989333,1.385
29.99,1.398
29.990667,1.395
29.991333,1.4
29.992,1.395
29.992667,1.388
29.993333,1.395
29.994,1.406
29.994667,1.375
29.995333,1.385
29.996,1.395
29.996667,1.398
29.997333,1.4
29.998,1.395
29.998667,1.398
29.999333,1.395
30,1.388
30.000667,1.403
30.001333,1.403
30.002,1.395
30.002667,1.385
30.003333,1.395
30.004,1.398
30.004667,1.39
30.005333,1.395
30.006,1.395
30.006667,1.395
30.007333,1.39
30.008,1.395
30.008667,1.393
30.009333,1.377
30.01,1.395
30.010667,1.398
30.011333,1.388
30.012,1.395
30.012667,1.395
30.013333,1.39
30.014,1.39
30.014667,1.408
30.015333,1.393
30.016,1.385
30.016667,1.395
30.017333,1.408
30.018,1.39
30.018667,1.4
30.019333,1.393
30.02,1.398
30.020667,1.395
30.021333,1.395
30.022,1.383
30.022667,1.395
30.023333,1.393
30.024,1.393
30.024667,1.395
30.025333,1.383
30.026,1.388
30.026667,1.403
30.027333,1.395
30.028,1.39
30.028667,1.395
30.029333,1.4
30.03,1.4
30.030667,1.395
30.031333,1.388
30.032,1.39
30.032667,1.385
30.033333,1.395
30.034,1.398
30.034667,1.38
30.035333,1.388
30.036,1.395
30.036667,1.406
30.037333,1.385
30.038,1.398
30.038667,1.39
30.039333,1.403
30.04,1.395
30.040667,1.39
30.041333,1.403
30.042,1.403
30.042667,1.385
30.043333,1.406
30.044,1.395
30.044667,1.388
30.045333,1.393
30.046,1.395
30.046667,1.395
30.047333,1.393
30.048,1.398
30.048667,1.393
30.049333,1.4
30.05,1.395
30.050667,1.39
30.051333,1.39
30.052,1.4
30.052667,1.395
30.053333,1.377
30.054,1.375
30.054667,1.406
30.055333,1.39
30.056,1.39
30.056667,1.395
30.057333,1.403
30.058,1.385
30.058667,1.388
30.059333,1.406
30.06,1.39
30.060667,1.388
30.061333,1.39
30.062,1.4
30.062667,1.395
30.063333,1.398
30.064,1.388
30.064667,1.393
30.065333,1.393
30.066,1.406
30.066667,1.383
30.067333,1.4
30.068,1.398
30.068667,1.38
30.069333,1.388
30.07,1.398
30.070667,1.406
30.071333,1.38
30.072,1.398
30.072667,1.395
30.073333,1.39
30.074,1.398
30.074667,1.398
30.075333,1.39
30.076,1.39
30.076667,1.406
30.077333,1.406
30.078,1.395
30.078667,1.4
30.079333,1.39
30.08,1.39
30.080667,1.403
30.081333,1.403
30.082,1.38
30.082667,1.393
30.083333,1.406
30.084,1.398
30.084667,1.393
30.085333,1.411
30.086,1.4
30.086667,1.393
30.087333,1.398
30.088,1.395
30.088667,1.38
30.089333,1.39
30.09,1.4
30.090667,1.388
30.091333,1.395
30.092,1.395
30.092667,1.403
30.093333,1.4
30.094,1.403
30.094667,1.395
30.095333,1.385
30.096,1.395
30.096667,1.408
30.097333,1.39
30.098,1.385
30.098667,1.398
30.099333,1.403
30.1,1.388
30.100667,1.38
30.101333,1.411
30.102,1.395
30.102667,1.39
30.103333,1.393
30.104,1.4
30.104667,1.39
30.105333,1.393
30.106,1.398
30.106667,1.395
30.107333,1.383
30.108,1.4
30.108667,1.385
30.109333,1.388
30.11,1.393
30.110667,1.398
30.111333,1.395
30.112,1.39
30.112667,1.388
30.113333,1.388
30.114,1.385
30.114667,1.395
30.115333,1.395
30.116,1.406
30.116667,1.377
30.117333,1.395
30.118,1.398
30.118667,1.395
30.119333,1.385
30.12,1.395
30.120667,1.403
30.121333,1.393
30.122,1.393
30.122667,1.395
30.123333,1.393
30.124,1.385
30.124667,1.4
30.125333,1.406
30.126,1.393
30.126667,1.39
30.127333,1.406
30.128,1.395
30.128667,1.393
30.129333,1.388
30.13,1.4
30.130667,1.395
30.131333,1.395
30.132,1.395
30.132667,1.38
30.133333,1.39
30.134,1.395
30.134667,1.403
30.135333,1.383
30.136,1.393
30.136667,1.406
30.137333,1.403
30.138,1.393
30.138667,1.398
30.139333,1.393
30.14,1.393
30.140667,1.395
30.141333,1.398
30.142,1.393
30.142667,1.393
30.143333,1.406
30.144,1.411
30.144667,1.383
30.145333,1.395
30.146,1.395
30.146667,1.39
30.147333,1.395
30.148,1.395
30.148667,1.383
30.149333,1.393
30.15,1.406
30.150667,1.38
30.151333,1.39
30.152,1.388
30.152667,1.395
30.153333,1.395
30.154,1.406
30.154667,1.4
30.155333,1.383
30.156,1.39
30.156667,1.39
30.157333,1.395
30.158,1.385
30.158667,1.395
30.159333,1.395
30.16,1.403
30.160667,1.395
30.161333,1.39
30.162,1.385
30.162667,1.4
30.163333,1.39
30.164,1.383
30.164667,1.395
30.165333,1.406
30.166,1.395
30.166667,1.388
30.167333,1.403
30.168,1.39
30.168667,1.383
30.169333,1.39
30.17,1.4
30.170667,1.395
30.171333,1.393
30.172,1.395
30.172667,1.393
30.173333,1.393
30.174,1.395
30.174667,1.395
30.175333,1.377
30.176,1.406
30.176667,1.388
30.177333,1.385
30.178,1.398
30.178667,1.4
30.179333,1.39
30.18,1.385
30.180667,1.395
30.181333,1.406
30.182,1.388
30.182667,1.39
30.183333,1.39
30.184,1.395
30.184667,1.383
30.185333,1.395
30.186,1.406
30.186667,1.39
30.187333,1.393
30.188,1.398
30.188667,1.398
30.189333,1.388
30.19,1.4
30.190667,1.393
30.191333,1.403
30.192,1.395
30.192667,1.398
30.193333,1.383
30.194,1.403
30.194667,1.398
30.195333,1.4
30.196,1.383
30.196667,1.411
30.197333,1.395
30.198,1.388
30.198667,1.393
30.199333,1.403
30.2,1.39
30.200667,1.375
30.201333,1.403
30.202,1.39
30.202667,1.39
30.203333,1.393
30.204,1.408
30.204667,1.403
30.205333,1.388
30.206,1.398
30.206667,1.395
30.207333,1.38
30.208,1.395
30.208667,1.39
30.209333,1.393
30.21,1.4
30.210667,1.388
30.211333,1.385
30.212,1.395
30.212667,1.406
30.213333,1.398
30.214,1.383
30.214667,1.395
30.215333,1.395
30.216,1.406
30.216667,1.403
30.217333,1.408
30.218,1.395
30.218667,1.395
30.219333,1.406
30.22,1.406
30.220667,1.39
30.221333,1.395
30.222,1.398
30.222667,1.39
30.223333,1.395
30.224,1.393
30.224667,1.393
30.225333,1.408
30.226,1.395
30.226667,1.393
30.227333,1.388
30.228,1.395
30.228667,1.393
30.229333,1.395
30.23,1.39
30.230667,1.395
30.231333,1.395
30.232,1.398
30.232667,1.395
30.233333,1.388
30.234,1.395
30.234667,1.39
30.235333,1.4
30.236,1.39
30.236667,1.4
30.237333,1.388
30.238,1.393
30.238667,1.403
30.239333,1.4
30.24,1.383
30.240667,1.395
30.241333,1.395
30.242,1.395
30.242667,1.385
30.243333,1.393
30.244,1.385
30.244667,1.4
30.245333,1.398
30.246,1.393
30.246667,1.388
30.247333,1.395
30.248,1.393
30.248667,1.395
30.249333,1.4
30.25,1.395
30.250667,1.39
30.251333,1.39
30.252,1.4
30.252667,1.393
30.253333,1.385
30.254,1.398
30.254667,1.398
30.255333,1.4
30.256,1.385
30.256667,1.395
30.257333,1.393
30.258,1.393
30.258667,1.393
30.259333,1.383
30.26,1.39
30.260667,1.403
30.261333,1.4
30.262,1.395
30.262667,1.39
30.263333,1.403
30.264,1.4
30.264667,1.385
30.265333,1.398
30.266,1.395
30.266667,1.383
30.267333,1.4
30.268,1.406
30.268667,1.393
30.269333,1.385
30.27,1.398
30.270667,1.403
30.271333,1.388
30.272,1.393
30.272667,1.395
30.273333,1.393
30.274,1.39
30.274667,1.408
30.275333,1.383
30.276,1.395
30.276667,1.393
30.277333,1.395
30.278,1.388
30.278667,1.398
30.279333,1.403
30.28,1.393
30.280667,1.395
30.281333,1.403
30.282,1.393
30.282667,1.39
30.283333,1.395
30.284,1.388
30.284667,1.383
30.285333,1.39
30.286,1.406
30.286667,1.383
30.287333,1.395
30.288,1.398
30.288667,1.395
30.289333,1.393
30.29,1.388
30.290667,1.39
30.291333,1.385
30.292,1.398
30.292667,1.398
30.293333,1.39
30.294,1.39
30.294667,1.385
30.295333,1.395
30.296,1.395
30.296667,1.398
30.297333,1.393
30.298,1.377
30.298667,1.395
30.299333,1.4
30.3,1.383
30.300667,1.395
30.301333,1.406
30.302,1.388
30.302667,1.393
30.303333,1.4
30.304,1.388
30.304667,1.395
30.305333,1.388
30.306,1.403
30.306667,1.39
30.307333,1.393
30.308,1.395
30.308667,1.395
30.309333,1.383
30.31,1.403
30.310667,1.395
30.311333,1.398
30.312,1.395
30.312667,1.395
30.313333,1.395
30.314,1.377
30.314667,1.39
30.315333,1.398
30.316,1.393
30.316667,1.388
30.317333,1.403
30.318,1.408
30.318667,1.406
30.319333,1.383
30.32,1.406
30.320667,1.395
30.321333,1.393
30.322,1.39
30.322667,1.395
30.323333,1.395
30.324,1.39
30.324667,1.395
30.325333,1.395
30.326,1.395
30.326667,1.375
30.327333,1.4
30.328,1.4
30.328667,1.393
30.329333,1.406
30.33,1.398
30.330667,1.403
30.331333,1.395
30.332,1.39
30.332667,1.388
30.333333,1.395
30.334,1.395
30.334667,1.395
30.335333,1.38
30.336,1.395
30.336667,1.393
30.337333,1.39
30.338,1.39
30.338667,1.403
30.339333,1.395
30.34,1.393
30.340667,1.395
30.341333,1.395
30.342,1.39
30.342667,1.4
30.343333,1.388
30.344,1.395
30.344667,1.398
30.345333,1.395
30.346,1.4
30.346667,1.406
30.347333,1.39
30.348,1.395
30.348667,1.393
30.349333,1.393
30.35,1.4
30.350667,1.383
30.351333,1.39
30.352,1.393
30.352667,1.408
30.353333,1.385
30.354,1.377
30.354667,1.395
30.355333,1.395
30.356,1.39
30.356667,1.39
30.357333,1.395
30.358,1.388
30.358667,1.393
30.359333,1.4
30.36,1.395
30.360667,1.383
30.361333,1.395
30.362,1.408
30.362667,1.398
30.363333,1.383
30.364,1.395
30.364667,1.395
30.365333,1.395
30.366,1.395
30.366667,1.388
30.367333,1.383
30.368,1.398
30.368667,1.398
30.369333,1.388
30.37,1.388
30.370667,1.403
30.371333,1.4
30.372,1.39
30.372667,1.395
30.373333,1.39
30.374,1.403
30.374667,1.393
30.375333,1.408
30.376,1.39
30.376667,1.395
30.377333,1.411
30.378,1.398
30.378667,1.403
30.379333,1.395
30.38,1.393
30.380667,1.388
30.381333,1.393
30.382,1.395
30.382667,1.393
30.383333,1.393
30.384,1.406
30.384667,1.39
30.385333,1.383
30.386,1.393
30.386667,1.4
30.387333,1.393
30.388,1.39
30.388667,1.403
30.389333,1.4
30.39,1.388
30.390667,1.395
30.391333,1.406
30.392,1.393
30.392667,1.388
30.393333,1.39
30.394,1.406
30.394667,1.393
30.395333,1.395
30.396,1.398
30.396667,1.395
30.397333,1.395
30.398,1.393
30.398667,1.4
30.399333,1.398
30.4,1.39
30.400667,1.395
30.401333,1.4
30.402,1.395
30.402667,1.406
30.403333,1.393
30.404,1.385
30.404667,1.393
30.405333,1.398
30.406,1.393
30.406667,1.388
30.407333,1.395
30.408,1.395
30.408667,1.385
30.409333,1.395
30.41,1.388
30.410667,1.383
30.411333,1.39
30.412,1.398
30.412667,1.398
30.413333,1.39
30.414,1.395
30.414667,1.395
30.415333,1.393
30.416,1.406
30.416667,1.395
30.417333,1.383
30.418,1.4
30.418667,1.398
30.419333,1.39
30.42,1.398
30.420667,1.395
30.421333,1.393
30.422,1.388
30.422667,1.395
30.423333,1.385
30.424,1.395
30.424667,1.398
30.425333,1.403
30.426,1.398
30.426667,1.403
30.427333,1.395
30.428,1.39
30.428667,1.398
30.429333,1.411
30.43,1.385
30.430667,1.395
30.431333,1.408
30.432,1.393
30.432667,1.38
30.433333,1.395
30.434,1.406
30.434667,1.39
30.435333,1.39
30.436,1.393
30.436667,1.393
30.437333,1.39
30.438,1.39
30.438667,1.393
30.439333,1.39
30.44,1.4
30.440667,1.395
30.441333,1.395
30.442,1.393
30.442667,1.403
30.443333,1.39
30.444,1.39
30.444667,1.406
30.445333,1.39
30.446,1.385
30.446667,1.398
30.447333,1.403
30.448,1.388
30.448667,1.398
30.449333,1.4
30.45,1.398
30.450667,1.39
30.451333,1.385
30.452,1.395
30.452667,1.39
30.453333,1.413
30.454,1.406
30.454667,1.395
30.455333,1.388
30.456,1.388
30.456667,1.406
30.457333,1.4
30.458,1.388
30.458667,1.395
30.459333,1.406
30.46,1.395
30.460667,1.4
30.461333,1.395
30.462,1.398
30.462667,1.398
30.463333,1.398
30.464,1.393
30.464667,1.37
30.465333,1.393
30.466,1.408
30.466667,1.395
30.467333,1.38
30.468,1.395
30.468667,1.393
30.469333,1.38
30.47,1.395
30.470667,1.395
30.471333,1.393
30.472,1.385
30.472667,1.398
30.473333,1.4
30.474,1.383
30.474667,1.385
30.475333,1.403
30.476,1.4
30.476667,1.385
30.477333,1.39
30.478,1.4
30.478667,1.395
30.479333,1.39
30.48,1.385
30.480667,1.388
30.481333,1.395
30.482,1.395
30.482667,1.395
30.483333,1.393
30.484,1.403
30.484667,1.393
30.485333,1.403
30.486,1.398
30.486667,1.393
30.487333,1.4
30.488,1.393
30.488667,1.416
30.489333,1.4
30.49,1.39
30.490667,1.385
30.491333,1.403
30.492,1.395
30.492667,1.406
30.493333,1.383
30.494,1.4
30.494667,1.398
30.495333,1.393
30.496,1.395
30.496667,1.395
30.497333,1.398
30.498,1.398
30.498667,1.4
30.499333,1.413
30.5,1.388
30.500667,1.395
30.501333,1.403
30.502,1.395
30.502667,1.398
30.503333,1.398
30.504,1.395
30.504667,1.39
30.505333,1.395
30.506,1.385
30.506667,1.385
30.507333,1.416
30.508,1.403
30.508667,1.385
30.509333,1.395
30.51,1.388
30.510667,1.406
30.511333,1.375
30.512,1.398
30.512667,1.398
30.513333,1.398
30.514,1.385
30.514667,1.393
30.515333,1.395
30.516,1.395
30.516667,1.395
30.517333,1.398
30.518,1.4
30.518667,1.39
30.519333,1.4
30.52,1.398
30.520667,1.39
30.521333,1.393
30.522,1.398
30.522667,1.395
30.523333,1.395
30.524,1.4
30.524667,1.39
30.525333,1.39
30.526,1.395
30.526667,1.398
30.527333,1.383
30.528,1.393
